,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64
306,0,0,6,15,11,0,0,0,0,6,16,13,16,0,0,0,0,2,7,13,9,0,0,0,0,0,3,16,15,5,0,0,0,0,0,3,11,16,2,0,0,0,0,0,0,16,7,0,0,0,16,11,10,16,7,0,0,0,5,16,15,9,0,0,6
307,0,0,7,14,5,0,0,0,0,5,16,16,11,0,0,0,0,2,14,2,14,0,0,0,0,0,0,5,16,0,0,0,0,0,0,8,16,0,0,0,0,0,0,11,12,0,0,0,0,0,11,16,14,8,10,0,0,0,7,12,12,12,15,2,6
308,0,0,0,9,15,12,1,0,0,1,11,12,5,15,4,0,0,6,14,0,0,13,7,0,0,5,16,12,12,16,4,0,0,0,3,8,14,8,0,0,0,0,0,2,15,1,0,0,0,0,0,9,10,0,0,0,0,0,0,10,9,0,0,0,7
309,0,0,1,7,13,10,0,0,0,2,13,14,14,16,4,0,0,4,16,5,12,16,2,0,0,0,6,11,12,16,5,0,0,0,0,0,0,15,8,0,0,1,1,0,0,13,11,0,0,0,12,8,4,13,8,0,0,0,0,7,15,16,10,0,9
310,0,0,9,13,16,5,0,0,0,3,16,8,4,13,0,0,0,6,10,1,0,9,2,0,0,5,4,0,0,4,8,0,0,8,4,0,0,4,8,0,0,6,6,0,0,4,9,0,0,0,13,2,0,7,8,0,0,0,8,12,13,15,2,0,0
311,0,0,0,9,14,2,0,0,0,0,2,16,12,0,0,0,0,0,10,16,7,0,0,0,0,0,16,16,16,8,0,0,0,4,16,14,8,15,3,0,0,1,15,6,0,11,11,0,0,0,10,15,7,12,16,0,0,0,1,9,15,15,10,0,6
312,0,1,15,4,0,0,0,0,0,2,16,16,16,14,2,0,0,6,16,11,8,8,3,0,0,5,16,11,5,0,0,0,0,0,11,14,14,1,0,0,0,0,0,5,16,7,0,0,0,0,6,16,16,4,0,0,0,0,14,14,4,0,0,0,7
313,0,0,13,16,13,1,0,0,0,6,16,10,15,5,0,0,0,3,15,0,11,9,0,0,0,0,4,0,12,8,0,0,0,0,0,0,15,8,0,0,0,0,0,8,16,4,0,0,0,0,5,16,16,13,10,1,0,0,13,16,16,16,16,9,7
314,0,0,15,16,13,6,0,0,0,0,12,12,14,13,0,0,0,0,0,0,11,9,0,0,0,0,1,11,15,2,0,0,0,0,8,16,16,12,1,0,0,1,8,4,9,16,3,0,0,5,14,7,10,15,1,0,0,2,12,16,14,6,0,0,7
315,0,0,5,16,16,16,9,0,0,0,1,6,4,12,14,0,0,0,0,0,0,15,9,0,0,0,4,6,11,16,1,0,0,0,15,16,16,16,9,0,0,0,2,10,11,0,1,0,0,0,2,15,3,0,0,0,0,0,11,10,0,0,0,0,7
316,0,0,0,10,8,0,0,0,0,0,6,14,3,0,0,0,0,0,11,8,0,0,0,0,0,3,16,8,2,0,0,0,0,6,16,16,16,15,3,0,0,0,16,2,0,8,12,0,0,0,11,12,5,11,12,0,0,0,1,8,16,15,2,0,6
317,0,0,4,14,16,15,1,0,0,5,16,8,4,16,7,0,0,8,13,0,4,16,12,0,0,7,16,15,16,13,3,0,0,0,6,12,16,4,0,0,0,0,0,11,12,0,0,0,0,0,0,16,7,0,0,0,0,0,3,16,2,0,0,0,7
318,0,0,12,10,0,0,0,0,0,0,14,16,16,14,0,0,0,0,13,16,15,10,1,0,0,0,11,16,16,7,0,0,0,0,0,4,7,16,7,0,0,0,0,0,4,16,9,0,0,0,5,4,12,16,4,0,0,0,9,16,16,10,0,0,7
319,0,0,0,9,16,3,0,0,0,0,7,16,7,0,0,0,0,2,15,8,0,1,7,0,0,9,14,0,2,13,14,0,0,8,16,14,15,16,6,0,0,1,7,8,16,12,0,0,0,0,0,7,16,5,0,0,0,0,0,12,12,0,0,0,7
320,0,1,13,16,16,11,1,0,0,8,16,16,13,11,1,0,0,11,13,1,0,0,0,0,0,10,13,2,0,0,0,0,0,2,14,15,6,0,0,0,0,0,0,8,16,6,0,0,0,0,6,9,15,9,0,0,0,0,13,16,15,3,0,0,6
321,0,2,13,16,10,0,0,0,0,12,15,9,16,2,0,0,0,10,8,1,16,6,0,0,0,1,1,2,16,6,0,0,0,0,0,10,15,2,0,0,0,0,2,15,9,0,0,0,0,2,15,16,9,8,6,0,0,1,13,16,16,16,16,3,7
322,0,0,8,13,14,5,0,0,0,5,13,4,11,9,0,0,0,4,13,1,12,14,0,0,0,0,8,14,11,12,4,0,0,0,0,0,0,7,8,0,0,0,0,0,0,4,8,0,0,0,2,2,0,11,7,0,0,0,8,16,16,13,2,0,9
323,0,0,4,14,16,5,0,0,0,4,16,16,16,8,0,0,0,12,12,0,15,8,0,0,0,2,1,5,16,13,1,0,0,0,0,1,11,15,11,0,0,0,0,0,0,11,12,0,0,0,2,13,12,16,7,0,0,0,3,16,15,8,0,0,7
324,0,0,13,16,15,2,0,0,0,5,14,5,15,7,0,0,0,0,2,0,12,7,0,0,0,0,5,9,16,7,0,0,0,0,8,16,16,16,10,0,0,0,2,16,3,0,0,0,0,0,8,13,0,0,0,0,0,0,15,7,0,0,0,0,7
325,0,0,5,11,13,3,0,0,0,0,16,13,15,9,0,0,0,4,16,0,13,13,0,0,0,1,11,16,15,15,3,0,0,0,0,0,0,12,7,0,0,0,0,0,0,6,12,0,0,0,6,4,2,9,11,0,0,0,6,13,16,16,6,0,9
326,0,0,3,16,12,1,0,0,0,0,3,16,16,5,0,0,0,0,2,16,16,5,0,0,0,0,0,16,16,5,0,0,0,0,4,16,16,2,0,0,0,0,4,16,14,0,0,0,0,0,6,16,14,0,0,0,0,0,2,16,14,0,0,0,7
327,0,0,11,10,0,0,0,0,0,0,11,15,0,0,0,0,0,0,11,16,5,0,0,0,0,0,13,16,11,0,0,0,0,0,2,7,16,2,0,0,0,0,0,2,14,6,0,0,0,0,6,10,15,13,8,3,0,0,8,16,16,16,16,12,6
328,0,0,5,16,10,0,0,0,0,0,8,16,16,5,0,0,0,0,14,14,1,12,0,0,0,0,15,10,0,7,4,0,0,2,16,7,0,2,9,0,0,2,16,8,0,6,11,0,0,1,12,14,14,16,5,0,0,0,4,15,16,8,1,0,0
329,0,0,10,16,9,0,0,0,0,4,16,16,16,0,0,0,0,2,12,9,15,0,0,0,0,0,0,11,11,0,0,0,0,0,1,16,7,0,0,0,0,0,9,16,2,0,0,0,0,0,15,16,8,5,0,0,0,0,11,16,16,16,2,0,6
330,0,0,1,12,7,0,0,0,0,0,8,14,1,0,0,0,0,0,15,7,0,3,5,0,0,5,16,0,4,15,4,0,0,5,16,16,16,15,2,0,0,0,11,12,16,8,0,0,0,0,0,5,16,3,0,0,0,0,0,13,10,0,0,0,7
331,0,0,8,15,11,1,0,0,0,0,10,4,10,6,0,0,0,0,0,1,13,6,0,0,0,0,0,15,16,2,0,0,0,0,0,4,8,15,1,0,0,1,1,0,0,9,7,0,0,4,13,5,3,10,8,0,0,0,7,14,16,15,2,0,7
332,0,0,0,6,15,12,1,0,0,4,12,16,12,16,3,0,0,15,16,6,4,16,3,0,0,4,5,1,15,12,0,0,0,0,0,7,16,10,1,0,0,0,3,2,4,15,7,0,0,0,12,15,8,11,14,0,0,0,1,8,15,16,11,0,7
333,0,1,9,12,16,16,4,0,0,1,11,8,7,16,4,0,0,0,0,0,8,13,0,0,0,0,5,11,15,15,9,0,0,0,16,15,13,5,2,0,0,0,2,16,5,0,0,0,0,0,9,14,1,0,0,0,0,0,14,10,0,0,0,0,7
334,0,0,1,9,16,16,16,1,0,0,8,15,10,14,13,0,0,0,14,6,0,14,6,0,0,0,6,2,6,16,3,0,0,0,0,12,16,16,10,0,0,0,0,6,16,8,0,0,0,0,0,7,13,0,0,0,0,0,0,14,6,0,0,0,7
335,0,0,6,14,10,2,0,0,0,0,15,15,13,15,3,0,0,2,16,10,0,13,9,0,0,1,16,5,0,12,5,0,0,0,16,3,0,13,6,0,0,1,15,5,6,13,1,0,0,0,16,11,14,10,0,0,0,0,7,16,11,1,0,0,0
336,0,0,4,10,13,6,0,0,0,1,16,14,12,16,3,0,0,4,16,6,3,16,4,0,0,0,12,16,16,16,5,0,0,0,0,4,4,16,8,0,0,0,0,0,0,15,5,0,0,0,5,7,7,16,4,0,0,0,2,14,15,9,0,0,7
337,0,0,2,14,1,0,0,0,0,0,8,12,0,0,0,0,0,0,12,5,0,0,0,0,0,2,14,0,0,0,0,0,0,0,10,0,6,7,2,0,0,4,12,13,15,14,12,0,0,0,13,12,2,11,14,0,0,0,3,13,16,13,1,0,6
338,0,0,10,14,10,1,0,0,0,4,14,6,13,7,0,0,0,6,12,0,7,7,0,0,0,1,16,10,15,1,0,0,0,0,5,16,15,3,0,0,0,0,13,6,6,15,5,0,0,3,15,0,4,12,7,0,0,0,12,16,15,8,0,0,7
339,0,0,0,2,14,0,0,0,0,0,0,12,9,0,0,0,0,0,8,12,0,0,13,5,0,0,13,8,0,9,14,0,0,4,16,16,12,16,4,0,0,4,12,12,15,12,0,0,0,0,0,1,15,4,0,0,0,0,0,4,10,0,0,0,6
340,0,2,9,11,12,15,6,0,0,6,16,9,8,8,1,0,0,4,13,0,0,0,0,0,0,4,16,12,11,5,0,0,0,1,5,4,8,14,5,0,0,0,0,0,0,8,8,0,0,1,6,4,5,15,3,0,0,3,16,16,16,8,0,0,6
341,0,7,16,16,16,11,2,0,0,5,16,12,8,6,1,0,0,9,16,1,0,0,0,0,0,2,16,15,3,0,0,0,0,0,5,16,14,1,0,0,0,0,0,2,16,10,0,0,0,1,7,13,16,3,0,0,0,4,15,16,6,0,0,0,6
342,0,0,2,14,14,6,0,0,0,0,10,15,11,15,2,0,0,3,16,3,0,12,6,0,0,3,9,0,0,9,10,0,0,10,11,0,0,8,12,0,0,7,16,1,0,11,13,0,0,0,15,14,12,15,10,0,0,0,3,14,16,13,5,0,0
343,0,0,1,10,15,2,0,0,0,0,7,16,7,3,5,0,0,3,16,7,3,16,11,0,0,9,14,1,10,14,2,0,0,11,16,16,16,10,0,0,0,2,4,8,16,3,0,0,0,0,0,9,13,0,0,0,0,0,0,12,9,0,0,0,7
344,0,0,10,13,2,0,0,0,0,0,12,16,10,0,0,0,0,0,7,14,16,0,0,0,0,0,0,2,16,1,0,0,0,0,0,2,16,1,0,0,0,0,4,8,15,0,0,0,0,0,16,16,16,13,11,0,0,0,8,14,8,11,14,1,6
345,0,0,5,16,5,0,0,0,0,0,12,14,1,0,0,0,0,0,15,10,0,0,0,0,0,3,16,9,1,0,0,0,0,7,16,16,16,9,0,0,0,1,16,10,8,16,6,0,0,0,12,14,5,9,13,0,0,0,4,15,15,12,3,0,6
346,0,0,0,0,5,14,3,0,0,0,0,0,9,16,8,0,0,0,0,9,16,16,5,0,0,1,13,15,12,16,1,0,0,4,12,3,10,15,0,0,0,0,0,0,11,12,0,0,0,0,0,0,8,12,0,0,0,0,0,0,5,13,4,0,7
347,0,2,14,16,12,6,0,0,0,1,10,8,14,16,1,0,0,0,0,0,10,15,2,0,0,0,0,2,16,12,0,0,0,0,0,3,16,12,0,0,0,0,0,0,11,16,2,0,0,0,7,10,15,15,2,0,0,3,13,11,7,2,0,0,7
348,0,1,13,16,16,12,0,0,0,3,12,6,11,14,0,0,0,0,0,0,9,12,0,0,0,1,9,15,16,16,9,0,0,2,12,15,14,5,5,0,0,0,5,15,1,0,0,0,0,0,11,9,0,0,0,0,0,0,15,3,0,0,0,0,7
349,0,0,0,11,16,3,0,0,0,0,5,16,16,5,0,0,0,6,16,15,16,3,0,0,0,11,11,10,16,1,0,0,0,0,0,10,15,0,0,0,0,0,0,11,13,0,0,0,0,0,0,10,16,2,0,0,0,0,0,7,16,2,0,0,7
350,0,0,0,3,15,4,0,0,0,0,4,16,12,0,0,0,0,0,12,15,3,4,3,0,0,7,16,5,3,15,8,0,0,13,16,13,15,16,2,0,0,12,16,16,16,13,0,0,0,0,4,5,16,8,0,0,0,0,0,1,16,4,0,0,7
351,0,1,10,16,16,11,0,0,0,5,10,8,12,16,4,0,0,0,0,1,10,14,0,0,0,0,0,6,16,4,0,0,0,0,0,7,16,5,0,0,0,0,0,1,12,16,4,0,0,0,2,4,9,16,4,0,0,1,15,14,11,4,0,0,7
352,0,0,5,12,16,15,2,0,0,6,15,9,10,15,4,0,0,3,14,3,1,14,4,0,0,0,10,16,15,13,1,0,0,0,6,15,15,10,0,0,0,0,15,3,2,15,3,0,0,0,16,8,1,14,4,0,0,0,4,15,16,11,2,0,7
353,0,0,4,13,16,14,0,0,0,0,13,10,11,15,0,0,0,0,0,0,9,11,0,0,0,0,1,6,14,16,8,0,0,0,11,16,15,8,5,0,0,0,2,11,10,0,0,0,0,0,1,14,6,0,0,0,0,0,5,16,2,0,0,0,7
354,0,0,1,11,14,5,0,0,0,1,16,14,6,13,1,0,0,9,14,2,0,16,4,0,0,5,13,0,6,16,1,0,0,1,15,16,16,12,0,0,0,0,5,14,3,13,4,0,0,0,3,15,7,16,1,0,0,0,0,11,16,8,0,0,7
355,0,0,10,15,7,0,0,0,0,4,16,13,11,11,0,0,0,10,16,12,15,16,4,0,0,3,12,12,14,16,4,0,0,0,0,0,10,16,4,0,0,0,0,0,9,16,4,0,0,0,4,4,15,15,0,0,0,1,12,15,12,3,0,0,7
356,0,5,15,12,12,12,4,0,0,10,14,12,12,9,7,0,0,12,11,0,0,0,0,0,0,5,15,10,0,0,0,0,0,0,3,16,3,0,0,0,0,0,0,15,4,0,0,0,0,1,7,16,4,0,0,0,0,4,15,12,0,0,0,0,6
357,0,0,1,13,14,1,0,0,0,1,11,16,10,12,0,0,0,6,16,15,0,13,3,0,0,7,14,5,0,8,9,0,0,6,13,0,0,8,11,0,0,4,15,0,1,14,9,0,0,0,14,8,12,16,3,0,0,0,3,15,15,4,0,0,0
358,0,0,8,12,11,6,0,0,0,0,8,16,16,13,2,0,0,2,14,16,16,14,2,0,0,2,13,16,16,8,0,0,0,4,16,16,16,8,0,0,0,4,16,16,16,10,0,0,0,1,11,16,16,8,0,0,0,0,4,11,12,7,0,0,7
359,0,0,8,14,11,2,0,0,0,6,16,7,6,13,1,0,0,8,11,0,0,10,4,0,0,7,8,0,0,5,7,0,0,8,4,0,0,7,8,0,0,2,10,0,0,7,10,0,0,0,14,3,4,15,3,0,0,0,5,16,16,7,0,0,0
